applicant_id,age,income,employment_length_years,credit_score,dti,utilization,num_delinquencies_12m,recent_bankruptcy,loan_amount,term_months,interest_rate,channel,product_type,default_12m
11680,43,45458.44,15,738.0,0.496,0.663,0,0,24615.34,36,5.0,Branch,Auto Refi,0
11681,47,53956.84,19,714.0,0.352,0.363,0,0,16920.45,60,5.0,Online,Debt Consolidation,0
11682,30,90965.78,2,779.0,0.217,0.492,0,0,11037.4,36,5.0,Partner,Auto Refi,0
11683,45,52796.07,7,595.0,0.425,0.659,0,0,18529.75,60,18.02,Branch,Personal Loan,0
11684,33,61495.16,7,627.0,0.31,0.726,0,0,16762.02,60,12.57,Online,Personal Loan,0
11685,36,95664.89,23,651.0,0.439,0.462,0,0,21767.72,36,9.65,Online,Personal Loan,0
11686,61,73307.44,14,787.0,0.307,0.431,0,0,19054.0,36,5.0,Online,Personal Loan,0
11687,54,36041.97,4,701.0,0.143,0.591,0,0,21014.21,36,5.0,Online,Debt Consolidation,0
11688,57,28377.93,12,581.0,0.192,0.532,0,0,17098.49,36,13.16,Online,Auto Refi,0
11689,42,66882.79,14,756.0,0.457,0.221,0,0,23185.59,36,5.0,Online,Personal Loan,0
11690,37,111026.49,6,688.0,0.444,0.779,0,0,13966.58,60,9.25,Branch,Debt Consolidation,0
11691,43,92114.85,11,742.0,0.16,0.498,1,0,20483.3,60,5.0,Branch,Personal Loan,0
11692,56,72534.4,2,791.0,0.487,0.613,0,0,21678.42,60,5.0,Online,Debt Consolidation,0
11693,69,80702.63,7,612.0,0.443,0.521,0,0,6379.5,36,14.81,Online,Auto Refi,0
11694,29,82210.15,9,791.0,0.244,0.553,1,0,18286.41,36,5.0,Branch,Personal Loan,0
11695,22,32288.93,1,675.0,0.311,0.417,0,0,17367.55,60,5.02,Online,Debt Consolidation,0
11696,52,69153.72,7,651.0,0.056,0.589,0,0,16836.82,36,5.0,Branch,Auto Refi,1
11697,42,91266.62,21,691.0,0.236,0.586,1,1,11802.91,36,21.44,Partner,Personal Loan,1
11698,63,106827.38,17,597.0,0.295,0.621,0,0,21459.89,36,14.55,Branch,Personal Loan,0
11699,33,75116.37,11,679.0,0.357,0.176,0,0,8543.39,36,5.0,Online,Personal Loan,0
11700,28,37823.97,21,663.0,0.306,0.206,1,0,15719.36,36,7.68,Branch,Debt Consolidation,0
11701,21,76423.55,17,614.0,0.337,0.475,0,0,19570.61,36,11.72,Partner,Debt Consolidation,0
11702,37,76094.66,18,635.0,0.204,0.37,0,0,17631.24,36,6.27,Branch,Personal Loan,0
11703,32,82383.14,4,760.0,0.359,0.697,0,0,8119.85,36,5.0,Partner,Auto Refi,0
11704,24,73126.71,15,668.0,0.522,0.275,0,0,20401.09,60,7.69,Online,Personal Loan,0
11705,33,102204.54,16,611.0,0.373,0.628,0,0,17240.97,60,14.58,Online,Debt Consolidation,0
11706,51,68803.73,8,711.0,0.324,0.116,0,0,8289.9,60,5.0,Partner,Debt Consolidation,0
11707,61,66187.16,9,734.0,0.231,0.146,0,0,17916.21,60,5.0,Branch,Debt Consolidation,0
11708,27,59755.95,18,680.0,0.277,0.445,0,0,20938.16,36,5.0,Branch,Personal Loan,0
11709,43,66948.5,11,594.0,0.163,0.521,1,0,5011.09,36,15.78,Partner,Personal Loan,1
11710,44,70589.75,0,502.0,0.147,0.579,0,1,9165.42,60,25.0,Online,Auto Refi,1
11711,25,67446.86,21,617.0,0.312,0.645,0,0,6531.31,60,12.83,Branch,Auto Refi,0
11712,25,80653.08,16,754.0,0.387,0.514,1,0,10491.52,36,5.0,Online,Auto Refi,0
11713,37,23554.61,2,747.0,0.217,0.433,0,0,22849.86,60,5.0,Branch,Personal Loan,0
11714,50,62277.34,6,624.0,0.463,0.291,0,0,10448.11,36,11.16,Partner,Personal Loan,1
11715,29,75351.99,19,663.0,0.253,0.096,0,0,27959.17,36,5.0,Branch,Auto Refi,0
11716,26,70635.58,8,729.0,0.309,0.587,1,0,13163.38,36,5.35,Online,Debt Consolidation,0
11717,45,39522.84,22,670.0,0.433,0.273,1,0,22846.29,60,9.92,Partner,Personal Loan,0
11718,39,75604.75,4,746.0,0.282,0.479,0,0,12666.24,60,5.0,Online,Debt Consolidation,0
11719,36,65988.45,8,673.0,0.395,0.623,1,0,13638.38,36,12.67,Online,Personal Loan,0
11720,41,80288.66,18,714.0,0.389,0.98,0,0,15807.86,60,7.69,Online,Debt Consolidation,1
11721,22,76527.53,10,657.0,0.239,0.435,0,0,17727.01,36,5.49,Online,Auto Refi,0
11722,30,71492.68,13,625.0,0.242,0.228,0,0,15349.91,36,6.48,Online,Personal Loan,0
11723,36,65070.84,13,762.0,0.467,0.481,1,0,15092.1,60,5.0,Online,Auto Refi,0
11724,57,70722.38,7,575.0,0.478,0.086,1,0,21212.02,60,19.75,Partner,Debt Consolidation,0
11725,35,70762.64,23,638.0,0.395,0.417,0,0,10301.16,36,9.7,Online,Debt Consolidation,0
11726,33,91549.0,19,673.0,0.216,0.454,0,0,6331.43,36,5.0,Partner,Debt Consolidation,1
11727,33,124806.58,0,740.0,0.424,0.481,0,0,18447.87,60,5.0,Online,Auto Refi,0
11728,52,43517.93,3,618.0,0.287,0.692,1,0,15845.92,36,17.58,Online,Personal Loan,0
11729,65,20000.0,15,689.0,0.168,0.593,1,1,11085.73,60,20.31,Branch,Auto Refi,1
11730,67,54444.29,24,583.0,0.244,0.312,0,0,8799.66,36,11.5,Online,Personal Loan,0
11731,66,46177.18,0,711.0,0.293,0.719,0,0,25471.45,36,5.0,Online,Auto Refi,0
11732,28,81822.4,18,808.0,0.45,0.705,0,0,14206.71,36,5.0,Branch,Debt Consolidation,0
11733,63,94842.38,23,543.0,0.224,0.281,0,0,15587.74,36,15.35,Online,Auto Refi,1
11734,38,81308.68,2,629.0,0.204,0.121,0,0,25341.75,60,5.0,Branch,Personal Loan,1
11735,56,58719.79,1,739.0,0.262,0.009,0,0,18284.56,36,5.0,Online,Personal Loan,0
11736,46,79646.5,16,830.0,0.305,0.573,0,0,20688.35,36,5.0,Branch,Debt Consolidation,0
11737,30,89297.69,24,721.0,0.401,0.654,0,0,15582.21,60,5.0,Online,Personal Loan,0
11738,51,78309.24,10,629.0,0.388,0.369,0,0,19862.68,60,10.03,Partner,Auto Refi,0
11739,53,76029.59,2,670.0,0.05,0.445,0,0,19608.53,60,5.0,Online,Auto Refi,0
11740,49,62699.77,6,594.0,0.277,0.56,0,0,15988.11,60,13.75,Online,Debt Consolidation,0
11741,25,40632.09,9,736.0,0.335,0.511,0,0,15266.49,36,5.0,Branch,Personal Loan,0
11742,33,86931.45,2,753.0,0.216,0.524,0,0,11348.28,36,5.0,Partner,Personal Loan,0
11743,21,98889.31,7,778.0,0.226,0.873,0,0,27964.05,60,5.0,Branch,Personal Loan,0
11744,43,37447.01,24,657.0,0.395,0.418,1,0,19282.21,60,12.18,Partner,Debt Consolidation,0
11745,60,80320.06,23,623.0,0.402,0.487,1,0,28006.84,60,17.06,Branch,Debt Consolidation,0
11746,23,48958.9,4,785.0,0.299,0.337,0,0,25106.84,60,5.0,Online,Personal Loan,0
11747,23,74331.45,9,777.0,0.368,0.669,0,1,16535.44,60,10.41,Online,Auto Refi,1
11748,27,37011.67,11,611.0,0.376,0.755,0,1,17488.06,36,25.0,Online,Personal Loan,1
11749,56,80613.82,17,654.0,0.188,0.497,0,0,11068.88,36,5.54,Online,Personal Loan,0
11750,55,73550.5,5,735.0,0.19,0.528,1,0,13492.28,60,5.0,Online,Personal Loan,1
11751,35,81541.96,7,662.0,0.273,0.726,1,0,21204.24,36,12.51,Branch,Personal Loan,0
11752,60,77947.94,17,682.0,0.237,0.372,1,0,6801.83,36,6.31,Online,Personal Loan,0
11753,23,68732.85,5,577.0,0.248,0.513,0,0,2000.0,36,14.56,Online,Debt Consolidation,1
11754,49,80765.45,22,601.0,0.309,0.128,0,0,9699.23,60,8.88,Online,Auto Refi,1
11755,50,56085.87,8,674.0,0.309,0.477,0,0,20935.37,36,5.55,Online,Debt Consolidation,0
11756,59,76512.37,15,631.0,0.05,0.409,0,1,12632.1,36,17.47,Online,Personal Loan,1
11757,38,53946.22,10,600.0,0.331,0.69,2,0,10772.69,36,25.0,Partner,Auto Refi,0
11758,31,77500.27,24,658.0,0.29,0.416,0,0,20831.27,60,6.03,Partner,Personal Loan,0
11759,63,61174.45,1,619.0,0.347,0.387,1,0,23647.19,36,15.25,Online,Personal Loan,0
11760,69,74779.03,16,682.0,0.243,0.771,1,0,22481.41,60,10.26,Online,Debt Consolidation,0
11761,58,59261.02,12,749.0,0.244,0.41,0,0,8074.85,60,5.0,Online,Auto Refi,0
11762,60,59647.1,6,659.0,0.273,0.578,1,0,17476.63,36,11.25,Branch,Personal Loan,1
11763,21,60534.3,21,650.0,0.448,0.734,0,0,17356.36,36,12.91,Online,Debt Consolidation,1
11764,49,38378.64,9,755.0,0.27,0.333,0,0,44589.96,60,5.0,Online,Personal Loan,0
11765,30,82310.91,12,731.0,0.453,0.623,0,0,6058.59,60,5.0,Online,Personal Loan,0
11766,48,65926.63,9,736.0,0.437,0.302,1,0,5177.79,36,5.0,Branch,Auto Refi,0
11767,51,39215.67,3,504.0,0.279,0.58,0,0,2000.0,36,24.52,Online,Personal Loan,0
11768,39,54140.67,10,649.0,0.259,0.623,0,0,11344.9,36,8.21,Online,Personal Loan,0
11769,23,53023.45,8,640.0,0.263,0.34,2,0,12045.72,36,15.26,Partner,Personal Loan,1
11770,56,72992.81,15,622.0,0.303,0.0,0,0,16320.17,60,5.75,Online,Personal Loan,0
11771,63,60810.38,16,754.0,0.253,0.239,0,0,20707.41,36,5.0,Online,Personal Loan,0
11772,35,83140.32,22,642.0,0.408,0.481,0,0,13101.75,36,10.22,Online,Debt Consolidation,0
11773,53,41100.04,4,583.0,0.243,0.237,0,0,9597.33,36,10.69,Partner,Personal Loan,0
11774,61,73670.08,4,697.0,0.424,0.368,1,0,14144.45,60,8.0,Online,Personal Loan,0
11775,63,72085.12,5,679.0,0.208,0.552,1,0,18796.87,36,7.69,Online,Debt Consolidation,0
11776,65,56595.92,1,615.0,0.12,0.393,1,0,10985.98,36,10.91,Partner,Auto Refi,1
11777,46,70093.07,13,751.0,0.104,0.466,0,0,4446.46,36,5.0,Branch,Personal Loan,1
11778,36,64264.43,10,717.0,0.255,0.317,1,0,15735.37,36,5.0,Partner,Debt Consolidation,0
11779,56,89162.95,18,717.0,0.223,0.826,1,0,12866.33,36,7.02,Online,Personal Loan,1
11780,53,66698.55,10,714.0,0.218,0.306,0,0,14884.33,60,5.0,Online,Personal Loan,0
11781,40,87753.61,24,756.0,0.438,0.44,0,0,12786.18,36,5.0,Branch,Auto Refi,0
11782,33,81680.41,19,669.0,0.232,0.558,1,0,10996.19,36,9.18,Online,Auto Refi,1
11783,53,40087.55,5,593.0,0.084,0.241,0,0,10607.56,36,6.86,Partner,Auto Refi,1
11784,25,63331.06,12,665.0,0.388,0.453,0,0,14054.65,60,7.26,Partner,Debt Consolidation,0
11785,57,81640.82,18,564.0,0.48,0.408,1,0,8913.82,60,24.59,Branch,Debt Consolidation,1
11786,34,69886.0,2,606.0,0.374,0.604,0,0,13045.79,60,15.0,Online,Personal Loan,0
11787,47,66639.63,24,793.0,0.24,0.458,0,0,16127.27,36,5.0,Online,Personal Loan,0
11788,43,67873.62,15,603.0,0.341,0.333,0,0,25033.27,36,11.49,Online,Personal Loan,0
11789,34,77132.62,8,598.0,0.224,0.509,1,0,8352.16,36,16.48,Online,Debt Consolidation,1
11790,60,57258.8,2,727.0,0.203,0.675,2,0,9580.57,60,8.22,Branch,Debt Consolidation,0
11791,24,59272.85,18,740.0,0.296,0.39,0,0,22310.07,60,5.0,Online,Debt Consolidation,0
11792,59,81773.76,14,563.0,0.313,0.462,0,0,11160.0,36,17.02,Branch,Auto Refi,0
11793,39,69164.62,21,697.0,0.296,0.434,0,0,18770.17,36,5.0,Online,Auto Refi,1
11794,67,61476.1,12,642.0,0.521,0.529,0,0,7052.93,60,13.06,Online,Personal Loan,0
11795,24,65725.08,16,703.0,0.325,0.298,1,0,28569.6,36,5.33,Partner,Personal Loan,0
11796,50,75235.71,20,659.0,0.435,0.823,2,1,8587.5,60,25.0,Online,Personal Loan,1
11797,39,64644.27,24,584.0,0.588,0.723,0,0,19608.59,60,23.45,Online,Auto Refi,1
11798,51,68193.79,24,646.0,0.263,0.382,0,0,22530.85,36,6.32,Branch,Auto Refi,0
11799,51,30713.11,7,724.0,0.338,0.873,0,0,23772.57,60,5.14,Partner,Personal Loan,1
11800,29,69878.57,21,816.0,0.418,0.0,0,0,25523.23,36,5.0,Branch,Debt Consolidation,0
11801,33,62403.26,13,707.0,0.335,0.624,0,0,19337.59,36,5.0,Online,Auto Refi,0
11802,34,83404.71,8,653.0,0.287,0.98,1,1,10358.5,36,25.0,Online,Debt Consolidation,1
11803,66,63996.25,2,597.0,0.601,0.401,0,1,28210.01,60,25.0,Online,Personal Loan,1
11804,30,94653.72,8,669.0,0.464,0.628,0,0,8262.43,60,9.99,Online,Auto Refi,0
11805,68,77234.99,23,654.0,0.068,0.628,0,0,19479.08,36,5.0,Online,Personal Loan,0
11806,51,50116.22,11,701.0,0.483,0.406,0,0,8097.04,36,5.31,Online,Debt Consolidation,1
11807,57,40313.63,14,676.0,0.512,0.563,0,0,5597.57,36,9.53,Online,Personal Loan,1
11808,43,63346.09,16,714.0,0.463,0.791,0,1,11912.69,60,21.2,Branch,Personal Loan,1
11809,47,65569.12,8,655.0,0.41,0.279,0,0,17519.23,36,7.02,Online,Personal Loan,1
11810,26,31049.61,23,800.0,0.506,0.554,0,0,15917.12,36,5.0,Partner,Personal Loan,0
11811,46,63960.45,7,721.0,0.426,0.644,0,0,18569.59,60,5.0,Online,Personal Loan,0
11812,22,58418.61,5,631.0,0.389,0.316,0,0,13814.29,36,9.33,Online,Auto Refi,0
11813,65,69023.0,8,750.0,0.336,0.476,0,0,10998.76,36,5.0,Online,Personal Loan,0
11814,33,105346.85,14,599.0,0.191,0.555,0,0,10601.13,36,11.35,Partner,Personal Loan,0
11815,39,31603.29,23,620.0,0.155,0.315,0,0,18698.92,60,6.29,Online,Personal Loan,0
11816,21,83895.87,17,624.0,0.413,0.75,1,0,16538.62,36,20.37,Branch,Auto Refi,1
11817,60,74713.34,21,773.0,0.411,0.512,0,0,16285.46,36,5.0,Partner,Debt Consolidation,0
11818,52,55061.4,10,667.0,0.315,0.316,0,0,14187.39,36,5.0,Online,Auto Refi,1
11819,42,65483.8,23,636.0,0.217,0.23,0,0,5367.69,36,5.24,Online,Auto Refi,1
11820,68,83271.64,13,691.0,0.184,0.403,2,0,16801.12,60,8.68,Branch,Personal Loan,1
11821,49,67225.41,12,718.0,0.277,0.395,0,0,25645.8,36,5.0,Online,Auto Refi,0
11822,22,26278.93,12,791.0,0.404,0.537,0,0,21281.9,36,5.0,Online,Personal Loan,0
11823,60,72291.79,21,575.0,0.589,0.22,1,0,27342.7,60,23.52,Online,Debt Consolidation,1
11824,58,79437.79,12,768.0,0.317,0.33,0,0,10561.93,60,5.0,Online,Debt Consolidation,0
11825,68,56732.57,24,535.0,0.355,0.76,1,0,14175.18,36,25.0,Online,Personal Loan,1
11826,31,82275.51,15,743.0,0.455,0.148,0,0,27489.18,60,5.0,Branch,Auto Refi,0
11827,37,83853.61,11,761.0,0.312,0.336,0,0,12994.28,36,5.0,Partner,Personal Loan,0
11828,63,91113.02,20,765.0,0.364,0.214,0,0,18804.54,36,5.0,Online,Personal Loan,0
11829,28,85062.03,23,720.0,0.419,0.499,0,0,19529.77,60,5.0,Branch,Debt Consolidation,0
11830,42,115904.46,17,605.0,0.452,0.599,0,0,21136.03,60,16.67,Online,Debt Consolidation,0
11831,24,88319.54,11,732.0,0.326,0.98,0,0,15516.39,36,5.15,Online,Personal Loan,1
11832,31,68399.71,4,605.0,0.262,0.65,1,0,2000.0,36,18.13,Branch,Personal Loan,1
11833,28,81024.27,16,614.0,0.344,0.212,0,0,20355.06,36,9.09,Online,Personal Loan,0
11834,29,67633.82,20,648.0,0.116,0.567,0,0,18337.7,36,5.49,Online,Personal Loan,0
11835,46,60033.11,22,654.0,0.355,0.433,0,0,14963.12,36,7.55,Partner,Auto Refi,1
11836,22,44180.7,0,697.0,0.424,0.36,0,0,10421.87,36,5.0,Online,Debt Consolidation,1
11837,36,62614.17,12,631.0,0.524,0.455,0,0,11686.65,60,13.46,Online,Personal Loan,0
11838,51,82914.03,9,703.0,0.431,0.629,1,0,7046.51,60,10.16,Online,Auto Refi,0
11839,26,48960.56,2,584.0,0.05,0.617,0,1,9110.99,36,25.0,Online,Personal Loan,0
11840,41,73383.83,5,683.0,0.487,0.18,1,0,15378.18,36,8.71,Partner,Auto Refi,0
11841,46,58282.8,15,661.0,0.496,0.459,0,0,25765.71,60,9.68,Online,Personal Loan,1
11842,39,66043.18,0,751.0,0.21,0.251,1,0,26280.41,36,5.0,Partner,Personal Loan,0
11843,48,64921.51,18,758.0,0.272,0.482,1,0,15174.45,60,5.0,Online,Personal Loan,0
11844,28,69949.35,7,668.0,0.493,0.362,0,0,27500.96,60,7.96,Branch,Personal Loan,1
11845,34,111414.11,8,543.0,0.327,0.614,1,0,9952.93,60,25.0,Partner,Auto Refi,1
11846,44,55739.96,22,577.0,0.249,0.395,0,0,19457.21,60,13.26,Online,Debt Consolidation,0
11847,68,65436.85,19,759.0,0.23,0.31,0,0,15752.01,36,5.0,Online,Auto Refi,0
11848,64,61890.68,22,670.0,0.636,0.462,0,0,15168.8,60,11.5,Partner,Personal Loan,0
11849,57,36173.47,6,802.0,0.414,0.446,1,0,14512.87,36,5.0,Partner,Personal Loan,0
11850,46,83382.85,10,743.0,0.287,0.418,1,0,14166.94,36,5.0,Partner,Auto Refi,0
11851,51,49526.64,22,698.0,0.491,0.361,0,1,8089.93,36,18.59,Partner,Auto Refi,0
11852,52,93638.49,7,689.0,0.309,0.0,0,0,19872.1,36,5.0,Partner,Auto Refi,0
11853,61,50505.95,10,600.0,0.465,0.839,0,1,7855.26,36,25.0,Branch,Personal Loan,1
11854,22,73861.98,13,636.0,0.39,0.181,0,0,17091.53,36,7.52,Online,Auto Refi,1
11855,45,100837.78,13,709.0,0.279,0.498,0,0,14768.29,36,5.0,Branch,Debt Consolidation,0
11856,64,75268.88,3,656.0,0.38,0.525,0,0,11784.53,60,8.72,Branch,Personal Loan,0
11857,22,54411.63,19,713.0,0.385,0.886,0,0,13551.31,36,6.85,Branch,Personal Loan,0
11858,62,48293.96,8,752.0,0.416,0.913,0,0,15211.68,60,5.0,Online,Auto Refi,1
11859,21,22251.95,7,667.0,0.515,0.532,0,0,14960.37,36,10.13,Online,Auto Refi,1
11860,56,58670.07,14,650.0,0.585,0.245,0,0,12534.33,36,10.33,Online,Personal Loan,0
11861,32,37734.88,19,617.0,0.369,0.251,1,0,22174.83,36,14.28,Branch,Auto Refi,0
11862,29,65507.52,5,738.0,0.091,0.326,1,0,10568.54,36,5.0,Online,Personal Loan,0
11863,56,57552.54,24,733.0,0.425,0.444,0,0,26747.36,60,5.0,Branch,Debt Consolidation,0
11864,61,68053.55,15,830.0,0.289,0.357,0,0,19442.2,60,5.0,Online,Personal Loan,0
11865,48,43031.61,15,692.0,0.117,0.256,0,0,21195.79,36,5.0,Online,Debt Consolidation,0
11866,58,55516.99,13,673.0,0.403,0.468,0,0,20603.12,36,6.95,Online,Personal Loan,0
11867,53,76452.72,14,713.0,0.373,0.282,0,0,11383.94,36,5.0,Online,Personal Loan,0
11868,62,71863.91,21,660.0,0.223,0.727,0,0,17704.65,60,7.52,Online,Personal Loan,0
11869,66,29252.08,20,618.0,0.178,0.283,1,1,2000.0,36,24.91,Online,Personal Loan,1
11870,42,81441.25,11,686.0,0.487,0.313,1,1,21184.98,60,24.04,Branch,Personal Loan,0
11871,45,44355.42,22,712.0,0.381,0.472,0,0,16339.94,36,5.0,Online,Personal Loan,0
11872,38,34633.29,17,717.0,0.225,0.189,0,0,16252.96,60,5.0,Online,Auto Refi,0
11873,26,60786.92,23,711.0,0.4,0.376,1,0,10395.47,36,6.43,Online,Personal Loan,0
11874,38,113585.24,10,754.0,0.27,0.149,1,0,14633.78,36,5.0,Online,Auto Refi,0
11875,36,58519.94,6,716.0,0.385,0.438,0,0,17299.99,36,5.0,Online,Debt Consolidation,0
11876,35,67161.05,5,699.0,0.358,0.284,0,0,29502.81,36,5.0,Partner,Debt Consolidation,0
11877,68,78913.45,2,591.0,0.05,0.351,0,0,3484.6,36,7.44,Branch,Personal Loan,0
11878,28,47788.07,8,697.0,0.333,0.478,0,1,19558.29,36,16.58,Branch,Debt Consolidation,0
11879,33,71330.23,14,668.0,0.3,0.37,1,0,15572.48,60,8.65,Online,Personal Loan,0
11880,63,48643.85,1,601.0,0.231,0.597,0,0,7420.47,36,12.36,Partner,Auto Refi,0
11881,27,76232.62,3,715.0,0.168,0.252,0,0,28098.98,60,5.0,Online,Debt Consolidation,1
11882,37,73105.41,1,716.0,0.294,0.355,1,0,12558.92,60,5.0,Online,Auto Refi,0
11883,52,71315.45,5,710.0,0.278,0.385,0,0,21503.25,36,5.0,Branch,Auto Refi,0
11884,42,68494.21,11,719.0,0.398,0.612,1,0,21882.46,36,7.82,Online,Personal Loan,0
11885,33,105299.27,6,689.0,0.303,0.661,0,0,2559.51,60,5.72,Branch,Debt Consolidation,0
11886,67,69752.29,8,663.0,0.331,0.256,0,0,10835.53,36,5.0,Online,Personal Loan,0
11887,43,75642.99,5,804.0,0.359,0.369,0,0,9947.53,36,5.0,Partner,Debt Consolidation,1
11888,49,72386.51,21,690.0,0.264,0.063,1,0,15329.96,36,5.0,Branch,Auto Refi,0
11889,42,44979.48,4,502.0,0.2,0.45,0,0,4000.57,36,21.68,Online,Personal Loan,0
11890,21,49626.17,3,510.0,0.586,0.459,1,0,8891.18,60,25.0,Partner,Personal Loan,1
11891,49,43325.49,9,764.0,0.311,0.733,0,0,5977.27,36,5.0,Online,Debt Consolidation,0
11892,68,49348.2,19,552.0,0.295,0.415,1,1,13110.74,60,25.0,Online,Debt Consolidation,1
11893,25,54868.2,3,642.0,0.49,0.426,0,0,2710.2,36,11.23,Online,Personal Loan,0
11894,55,60962.28,4,595.0,0.546,0.361,0,0,19955.58,60,17.15,Partner,Auto Refi,1
11895,30,60727.68,16,659.0,0.493,0.556,2,0,7627.13,36,20.62,Branch,Auto Refi,0
11896,39,76525.59,17,707.0,0.273,0.501,0,0,21894.96,60,5.0,Branch,Auto Refi,1
11897,57,92010.71,2,633.0,0.362,0.536,1,0,14620.97,36,15.57,Partner,Personal Loan,0
11898,27,87860.47,22,623.0,0.39,0.878,0,0,2000.0,36,16.56,Online,Personal Loan,1
11899,66,70566.08,12,731.0,0.588,0.152,0,0,19614.38,60,5.0,Partner,Personal Loan,1
11900,55,48387.37,0,830.0,0.37,0.0,0,0,7767.71,36,5.0,Partner,Personal Loan,0
11901,65,85985.79,18,718.0,0.376,0.593,1,0,5507.42,36,7.36,Online,Personal Loan,0
11902,33,53986.54,22,616.0,0.198,0.441,0,0,19513.2,60,8.53,Partner,Personal Loan,1
11903,30,73688.88,21,741.0,0.169,0.335,0,0,25969.03,36,5.0,Online,Debt Consolidation,0
11904,22,70625.88,1,802.0,0.483,0.653,0,0,13028.24,36,5.0,Branch,Personal Loan,0
11905,26,43771.51,3,754.0,0.361,0.484,0,0,13589.03,60,5.0,Online,Personal Loan,0
11906,28,54482.5,15,572.0,0.374,0.369,0,0,23489.43,60,16.2,Online,Debt Consolidation,0
11907,56,75262.43,15,717.0,0.449,0.629,1,0,30298.37,60,9.07,Online,Personal Loan,0
11908,45,61944.08,16,648.0,0.422,0.6,0,0,12600.48,60,11.14,Online,Auto Refi,0
11909,64,123245.62,20,684.0,0.407,0.58,0,0,26265.46,36,7.08,Partner,Personal Loan,0
11910,67,56096.55,11,654.0,0.396,0.196,0,0,2000.0,60,6.17,Partner,Personal Loan,0
11911,60,44837.79,1,732.0,0.337,0.286,1,0,11383.78,36,5.0,Online,Personal Loan,1
11912,27,66457.03,23,655.0,0.345,0.509,0,0,6998.88,36,8.0,Online,Personal Loan,0
11913,66,58555.51,9,779.0,0.43,0.544,0,0,18411.35,60,5.0,Online,Debt Consolidation,0
11914,43,30696.04,5,680.0,0.207,0.731,0,0,16402.34,36,5.6,Partner,Personal Loan,0
11915,39,81708.76,11,664.0,0.194,0.335,0,0,19269.57,36,5.0,Branch,Personal Loan,1
11916,66,84825.67,11,720.0,0.33,0.449,0,0,19592.45,36,5.0,Online,Personal Loan,0
11917,42,82075.54,16,705.0,0.338,0.684,0,0,19373.66,36,5.13,Online,Personal Loan,0
11918,33,71408.54,17,722.0,0.407,0.422,0,0,24031.78,60,5.0,Online,Auto Refi,0
11919,41,62300.18,3,671.0,0.293,0.483,0,0,7817.12,36,5.6,Online,Auto Refi,0
11920,21,68452.21,2,773.0,0.227,0.441,0,0,11682.19,60,5.0,Partner,Auto Refi,0
11921,39,62551.31,24,749.0,0.392,0.564,0,0,2000.0,60,5.0,Online,Personal Loan,0
11922,53,52328.67,16,679.0,0.482,0.551,1,0,14123.97,36,12.97,Partner,Auto Refi,0
11923,24,95811.05,22,738.0,0.364,0.129,0,0,12853.63,36,5.0,Online,Personal Loan,0
11924,62,90299.42,8,662.0,0.146,0.579,0,0,23444.94,60,5.0,Online,Auto Refi,0
11925,23,78204.26,24,720.0,0.353,0.785,0,0,25330.76,36,5.0,Branch,Debt Consolidation,0
11926,47,56469.89,21,738.0,0.088,0.173,0,0,21324.4,36,5.0,Online,Personal Loan,0
11927,61,76695.44,11,697.0,0.315,0.518,2,0,16950.73,36,11.78,Online,Personal Loan,0
11928,55,60235.1,6,623.0,0.079,0.566,0,0,8578.95,36,7.04,Branch,Personal Loan,0
11929,48,59449.33,15,596.0,0.268,0.186,0,0,4216.07,60,9.22,Online,Personal Loan,0
11930,26,64678.05,7,701.0,0.381,0.298,0,0,20751.89,60,5.0,Online,Personal Loan,0
11931,26,73820.25,2,629.0,0.286,0.314,1,0,19722.69,36,11.85,Online,Personal Loan,1
11932,64,56985.55,20,754.0,0.458,0.493,1,0,22580.83,36,5.0,Online,Debt Consolidation,0
11933,43,62218.67,12,574.0,0.346,0.177,1,0,15862.72,36,18.01,Branch,Auto Refi,0
11934,53,91345.46,19,772.0,0.185,0.313,0,0,8386.27,36,5.0,Online,Auto Refi,0
11935,36,31522.75,8,684.0,0.428,0.523,0,0,27664.31,36,6.93,Branch,Debt Consolidation,0
11936,44,85340.19,8,620.0,0.403,0.622,0,0,10420.09,60,14.12,Online,Personal Loan,0
11937,25,62367.44,3,648.0,0.473,0.456,0,0,3184.23,60,10.52,Branch,Personal Loan,1
11938,61,55794.56,13,666.0,0.405,0.24,0,0,18990.74,36,5.69,Branch,Personal Loan,0
11939,62,58944.54,17,714.0,0.376,0.395,0,0,13048.8,60,5.0,Online,Debt Consolidation,1
11940,33,65226.76,0,594.0,0.201,0.491,0,0,3464.0,60,11.36,Online,Personal Loan,0
11941,67,83566.34,18,613.0,0.418,0.754,0,0,10462.11,36,16.89,Partner,Debt Consolidation,1
11942,32,68509.28,1,657.0,0.302,0.535,0,1,24031.92,60,21.33,Online,Debt Consolidation,1
11943,25,55165.32,4,678.0,0.417,0.867,0,0,2000.0,36,10.67,Online,Debt Consolidation,0
11944,57,78816.79,21,730.0,0.588,0.615,0,0,21148.78,36,6.23,Branch,Personal Loan,0
11945,51,63079.72,13,699.0,0.465,0.693,0,0,14595.15,60,7.7,Branch,Personal Loan,1
11946,48,75541.67,8,653.0,0.354,0.32,0,0,15302.03,60,6.67,Online,Auto Refi,0
11947,48,70429.68,19,697.0,0.329,0.602,0,0,21661.47,60,5.02,Partner,Personal Loan,0
