age,income,employment_length_years,credit_score,dti,utilization,num_delinquencies_12m,loan_amount,term_months,interest_rate,channel,product_type,default_12m,pd_model,applicant_id,recent_bankruptcy,approved_A,approved_B,strategy_group,approved_AB,expected_loss,interest_income,profit
45,61438.71,7,559.0,0.21,0.774,0,20527.66,36,19.01,Branch,Debt Consolidation,1,0.6380774621412115,6444,0,0,0,B,0,12316.596,2463.3192,0.0
52,70680.18,5,672.0,0.352,0.264,0,16608.86,60,5.0,Online,Personal Loan,0,0.1586371190125927,9136,0,1,1,B,1,0.0,1993.0632,1993.0632
26,48446.65,22,574.0,0.359,0.611,0,12825.96,36,18.59,Partner,Auto Refi,1,0.5982267727307721,13484,0,0,0,A,0,7695.575999999999,1539.1151999999997,0.0
57,26938.18,18,830.0,0.271,0.544,1,9407.03,36,5.0,Online,Personal Loan,0,0.0570650986222515,12526,0,1,1,A,1,0.0,1128.8436,1128.8436
64,84246.42,12,786.0,0.542,0.308,0,13815.1,36,5.0,Branch,Personal Loan,0,0.0823013010140955,7089,0,0,1,B,1,0.0,1657.812,1657.812
49,53349.34,1,768.0,0.404,0.218,0,9065.72,36,5.0,Online,Personal Loan,0,0.067763547240713,8980,0,0,1,B,1,0.0,1087.8863999999999,1087.8863999999999
38,62002.62,14,658.0,0.338,0.543,0,20463.43,36,7.97,Partner,Auto Refi,0,0.2769343162444237,16090,0,1,0,B,0,0.0,2455.6115999999997,0.0
66,72850.08,5,588.0,0.083,0.272,0,2992.21,60,7.6,Online,Auto Refi,1,0.1971512550435928,14322,0,0,0,A,0,1795.326,359.0652,0.0
29,37559.34,12,641.0,0.331,0.279,1,16687.9,60,11.07,Branch,Personal Loan,1,0.3655413825577531,15541,0,1,0,B,0,10012.74,2002.548,0.0
67,65407.39,14,660.0,0.236,0.556,1,19068.32,36,10.14,Partner,Personal Loan,0,0.3067429606666682,2322,0,1,0,A,1,0.0,2288.1983999999998,2288.1983999999998
24,41044.7,12,625.0,0.371,0.582,0,8394.47,36,12.44,Online,Auto Refi,1,0.4016181012066007,10597,0,0,0,A,0,5036.682,1007.3363999999999,0.0
37,69935.84,19,673.0,0.38,0.487,0,11083.42,60,6.78,Online,Debt Consolidation,1,0.2453309638073898,1797,0,1,0,B,0,6650.052,1330.0104,0.0
42,81485.92,22,771.0,0.207,0.64,0,5892.37,36,5.0,Online,Debt Consolidation,0,0.0825290164756373,3111,0,1,1,A,1,0.0,707.0844,707.0844
63,70653.16,10,649.0,0.25,0.611,0,18494.27,36,7.9,Partner,Debt Consolidation,0,0.2871042949445688,13994,0,1,0,B,0,0.0,2219.3124,0.0
53,63809.29,12,735.0,0.251,0.625,0,18186.45,60,5.0,Branch,Personal Loan,0,0.1068724341561085,19917,0,1,1,B,1,0.0,2182.374,2182.374
28,76621.5,4,559.0,0.316,0.321,0,13488.8,60,15.86,Online,Auto Refi,0,0.4925482079611942,15815,0,0,0,B,0,0.0,1618.656,0.0
35,96077.68,9,676.0,0.27,0.298,1,20921.82,60,6.72,Branch,Auto Refi,1,0.2222627983711946,17486,0,1,0,B,0,12553.091999999999,2510.6184,0.0
24,52121.97,2,668.0,0.195,0.378,2,19240.75,36,11.09,Online,Auto Refi,1,0.3330850211530934,4178,0,0,0,B,0,11544.449999999999,2308.89,0.0
23,86725.54,18,546.0,0.304,0.632,1,12687.78,36,25.0,Branch,Auto Refi,0,0.7651166278050452,14883,0,0,0,A,0,0.0,1522.5336,0.0
51,40459.95,23,633.0,0.46,0.495,0,20703.24,36,12.42,Online,Auto Refi,0,0.4085419910160454,9510,0,0,0,A,0,0.0,2484.3888,0.0
21,66684.92,23,743.0,0.325,0.274,0,2360.82,60,5.0,Online,Auto Refi,0,0.0833987988719613,18633,0,1,1,B,1,0.0,283.2984,283.2984
42,57572.78,17,616.0,0.407,0.412,0,11943.98,36,12.25,Branch,Personal Loan,0,0.4251910271652042,2313,0,0,0,B,0,0.0,1433.2776,0.0
22,72323.04,20,559.0,0.272,0.321,0,13325.49,60,14.92,Online,Auto Refi,1,0.4750112273504334,19118,0,0,0,A,0,7995.294,1599.0588,0.0
59,90107.32,11,719.0,0.291,0.604,1,21138.02,36,6.02,Branch,Personal Loan,0,0.1937659731964666,10912,0,1,0,A,1,0.0,2536.5624,2536.5624
43,43882.49,7,662.0,0.342,0.57,0,18016.46,36,7.91,Branch,Personal Loan,1,0.2758496358825964,7586,0,1,0,A,1,10809.875999999998,2161.9752,-8647.9008
29,81055.8,14,619.0,0.276,0.613,2,19524.13,36,21.31,Branch,Debt Consolidation,1,0.5775343347128639,11057,0,0,0,A,0,11714.478000000001,2342.8956,0.0
64,48340.63,11,590.0,0.375,0.38,0,7808.94,36,14.27,Branch,Debt Consolidation,0,0.4813054112276816,6691,0,0,0,B,0,0.0,937.0727999999999,0.0
62,97066.65,23,582.0,0.349,0.021,2,31847.12,36,20.29,Online,Personal Loan,1,0.7180682479905907,18488,0,0,0,B,0,19108.271999999997,3821.6544,0.0
44,49404.19,10,783.0,0.404,0.474,0,9499.63,36,5.0,Partner,Auto Refi,0,0.0745610707791432,9916,0,0,1,A,0,0.0,1139.9555999999998,0.0
52,103618.18,11,573.0,0.361,0.568,0,14050.2,36,18.18,Partner,Auto Refi,0,0.5490694364394071,4905,0,0,0,B,0,0.0,1686.0240000000001,0.0
34,61822.65,18,677.0,0.249,0.188,0,24958.67,36,5.0,Branch,Personal Loan,0,0.1531329812687465,16689,0,1,1,A,1,0.0,2995.0404,2995.0404
59,94064.2,1,763.0,0.142,0.563,0,10122.93,36,6.68,Online,Personal Loan,1,0.1377527143388447,4877,1,0,1,B,1,6073.758,1214.7516,-4859.0064
39,56412.62,13,720.0,0.288,0.484,1,6603.51,60,5.0,Online,Auto Refi,0,0.1573713074461721,3931,0,1,1,A,1,0.0,792.4212,792.4212
47,79927.31,22,614.0,0.291,0.403,0,19133.3,60,10.08,Online,Personal Loan,1,0.3057280472413606,15695,0,0,0,B,0,11479.98,2295.9959999999996,0.0
59,73668.92,24,535.0,0.356,0.424,0,16833.31,36,20.83,Partner,Auto Refi,1,0.6397177174760621,8354,0,0,0,A,0,10099.986,2019.9972,0.0
42,87949.98,23,586.0,0.276,0.33,1,5104.29,36,16.91,Partner,Debt Consolidation,0,0.566339434802536,27,0,0,0,A,0,0.0,612.5147999999999,0.0
53,82638.85,20,745.0,0.395,0.308,0,9242.31,60,5.0,Branch,Auto Refi,0,0.1125386949896115,4619,0,1,1,B,1,0.0,1109.0772,1109.0772
48,73782.15,20,576.0,0.397,0.298,1,17452.72,36,20.32,Partner,Personal Loan,0,0.5897836225375647,7056,0,0,0,A,0,0.0,2094.3264,0.0
48,114417.43,0,777.0,0.45,0.52,0,16275.85,36,5.0,Partner,Personal Loan,0,0.0772477362963353,17696,0,0,1,B,1,0.0,1953.1019999999999,1953.1019999999999
67,41700.49,22,638.0,0.283,0.609,0,4339.1,36,9.58,Branch,Auto Refi,0,0.310500624220387,14169,0,0,0,B,0,0.0,520.692,0.0
48,73818.04,12,639.0,0.358,0.079,0,8053.57,36,19.29,Online,Auto Refi,1,0.4577597966088107,4846,1,0,0,A,0,4832.142,966.4283999999999,0.0
30,73800.73,24,588.0,0.248,0.852,0,10488.76,60,17.35,Online,Auto Refi,1,0.6787080136961737,4240,0,0,0,B,0,6293.256,1258.6512,0.0
43,95742.93,24,658.0,0.203,0.51,0,16702.53,36,5.52,Online,Debt Consolidation,0,0.2388044155652454,19565,0,1,0,B,0,0.0,2004.3035999999997,0.0
66,82250.02,0,689.0,0.376,0.53,0,20265.94,36,5.7,Online,Personal Loan,0,0.1673486689569658,18101,0,1,1,B,1,0.0,2431.9127999999996,2431.9127999999996
47,92285.71,5,743.0,0.53,0.428,0,15043.17,36,5.0,Branch,Debt Consolidation,0,0.117488940489518,2196,0,0,1,B,1,0.0,1805.1804,1805.1804
61,72138.24,0,757.0,0.339,0.397,0,13728.25,60,5.0,Partner,Personal Loan,0,0.1052215365396148,3036,0,1,1,B,1,0.0,1647.3899999999999,1647.3899999999999
38,72112.44,16,601.0,0.279,0.54,0,9257.17,36,12.76,Online,Personal Loan,0,0.4053317414405984,6777,0,0,0,A,0,0.0,1110.8604,0.0
36,70699.64,14,830.0,0.501,0.458,0,16726.29,60,5.0,Partner,Personal Loan,0,0.0560396907308718,12753,0,0,1,B,1,0.0,2007.1548,2007.1548
43,35761.4,11,785.0,0.251,0.651,0,9858.5,60,5.0,Online,Debt Consolidation,0,0.0751352353986922,19833,0,1,1,B,1,0.0,1183.02,1183.02
53,67597.74,20,761.0,0.354,0.0,0,11276.37,60,5.0,Online,Personal Loan,0,0.0711478200860924,2715,0,1,1,B,1,0.0,1353.1644000000001,1353.1644000000001
58,98045.0,17,740.0,0.487,0.582,0,17809.38,60,5.0,Online,Auto Refi,0,0.117282554394981,3796,0,0,1,B,1,0.0,2137.1256,2137.1256
49,89294.24,5,675.0,0.37,0.275,0,20750.8,36,5.0,Online,Debt Consolidation,0,0.1586843445254829,3983,0,1,1,B,1,0.0,2490.096,2490.096
25,54117.59,0,704.0,0.3,0.807,0,23309.72,36,5.61,Partner,Personal Loan,1,0.1916884302510624,12574,0,1,0,A,1,13985.832,2797.1664,-11188.6656
61,58748.26,9,614.0,0.119,0.0,0,3426.39,60,5.0,Partner,Personal Loan,1,0.1292392225525747,3511,0,0,1,B,1,2055.834,411.16679999999997,-1644.6671999999999
43,86083.28,1,638.0,0.467,0.774,0,24998.84,36,15.24,Partner,Auto Refi,0,0.4625620745693363,14801,0,0,0,A,0,0.0,2999.8608,0.0
30,59160.84,23,548.0,0.287,0.253,0,15674.78,36,15.74,Partner,Debt Consolidation,1,0.4680855290906153,8045,0,0,0,A,0,9404.868,1880.9736,0.0
22,41217.71,13,737.0,0.078,0.432,0,12565.61,60,5.0,Online,Auto Refi,0,0.0846321506906599,19369,0,1,1,A,1,0.0,1507.8732,1507.8732
61,43680.72,9,692.0,0.238,0.22,1,14603.26,36,5.0,Online,Auto Refi,0,0.1605812510520943,13583,0,1,1,A,1,0.0,1752.3912,1752.3912
68,35538.96,3,631.0,0.179,0.445,0,18678.29,60,6.89,Partner,Debt Consolidation,0,0.2290027006712618,4771,0,0,0,B,0,0.0,2241.3948,0.0
36,64807.62,13,752.0,0.351,0.327,0,22376.57,36,5.0,Partner,Personal Loan,0,0.0987581309441198,492,0,1,1,A,1,0.0,2685.1884,2685.1884
42,63118.71,5,686.0,0.157,0.14,1,8627.17,60,5.0,Online,Debt Consolidation,0,0.1726564520895818,13270,0,1,1,A,1,0.0,1035.2604,1035.2604
40,47451.45,5,634.0,0.401,0.36,0,11105.63,60,9.61,Partner,Personal Loan,1,0.350962818847046,6360,0,0,0,B,0,6663.378,1332.6755999999998,0.0
56,34360.77,19,610.0,0.378,0.281,0,6039.92,60,10.92,Branch,Personal Loan,0,0.3834907718747669,5387,0,0,0,B,0,0.0,724.7904,0.0
52,48438.41,18,529.0,0.334,0.487,0,13972.67,60,21.8,Online,Auto Refi,1,0.7030669049856857,19233,0,0,0,B,0,8383.601999999999,1676.7204,0.0
43,20000.0,15,732.0,0.236,0.291,0,16874.04,60,5.0,Online,Auto Refi,0,0.0938669325115352,2098,0,1,1,A,1,0.0,2024.8848,2024.8848
43,83727.08,1,632.0,0.341,0.201,0,8577.55,60,7.25,Online,Auto Refi,0,0.2139643571895286,9682,0,0,0,B,0,0.0,1029.3059999999998,0.0
29,68270.67,24,694.0,0.47,0.717,0,24358.17,60,8.5,Branch,Personal Loan,1,0.3342063806075197,10322,0,0,0,B,0,14614.901999999998,2922.9803999999995,0.0
54,42583.74,12,742.0,0.276,0.702,0,17418.11,60,5.0,Branch,Personal Loan,0,0.09721405262687,7173,0,1,1,A,1,0.0,2090.1732,2090.1732
41,57879.65,20,729.0,0.245,0.308,0,22563.0,60,5.0,Partner,Debt Consolidation,0,0.1140430941707257,16847,0,1,1,B,1,0.0,2707.56,2707.56
46,78774.72,4,704.0,0.42,0.328,2,9127.04,36,11.11,Online,Personal Loan,0,0.3536699083504384,4120,0,0,0,B,0,0.0,1095.2448000000002,0.0
40,76881.3,0,747.0,0.494,0.568,0,10496.37,36,5.0,Branch,Auto Refi,0,0.1040361464492246,14935,0,0,1,B,1,0.0,1259.5644,1259.5644
45,75603.63,8,674.0,0.476,0.361,0,14453.24,60,7.15,Online,Personal Loan,0,0.2443147235706046,594,0,0,0,B,0,0.0,1734.3888,0.0
63,53380.73,3,648.0,0.325,0.2,0,18141.3,36,5.61,Partner,Debt Consolidation,1,0.1834158470851681,17619,0,1,0,A,1,10884.779999999999,2176.9559999999997,-8707.823999999999
68,86184.98,19,710.0,0.359,0.311,0,20619.74,60,5.0,Partner,Personal Loan,0,0.1325260042631953,7458,0,1,1,B,1,0.0,2474.3688,2474.3688
26,95344.13,18,666.0,0.206,0.618,0,14358.3,60,5.8,Partner,Debt Consolidation,0,0.1963233461774699,18353,0,1,0,B,0,0.0,1722.9959999999999,0.0
29,96552.74,24,713.0,0.424,0.157,0,18280.61,36,5.0,Partner,Debt Consolidation,0,0.2069488009483109,18328,0,0,0,A,0,0.0,2193.6732,0.0
30,64403.6,24,653.0,0.468,0.424,0,2000.0,60,9.63,Online,Debt Consolidation,0,0.3035478140799069,10988,0,0,0,B,0,0.0,240.0,0.0
59,64293.43,19,762.0,0.251,0.486,0,22659.15,36,5.0,Online,Personal Loan,0,0.0856518215684272,8632,0,1,1,A,1,0.0,2719.098,2719.098
67,62573.62,3,621.0,0.37,0.343,0,5771.79,36,10.18,Online,Debt Consolidation,1,0.2813635531268912,2875,0,0,0,B,0,3463.074,692.6148,0.0
29,100835.41,16,649.0,0.319,0.561,0,18883.1,36,22.92,Branch,Auto Refi,0,0.6170878421307567,5056,1,0,0,A,0,0.0,2265.9719999999998,0.0
54,41101.87,12,608.0,0.209,0.411,0,19475.93,60,9.21,Online,Debt Consolidation,0,0.3373778005811265,4435,0,0,0,A,0,0.0,2337.1115999999997,0.0
43,61587.56,12,740.0,0.538,0.511,1,8538.88,36,7.34,Online,Personal Loan,0,0.2266158020517858,12097,0,0,0,A,0,0.0,1024.6655999999998,0.0
23,77175.9,4,682.0,0.273,0.362,0,15706.06,36,5.0,Online,Personal Loan,0,0.1504148030897398,14726,0,1,1,A,1,0.0,1884.7271999999998,1884.7271999999998
64,84599.81,23,789.0,0.293,0.443,0,17173.28,36,5.0,Online,Debt Consolidation,0,0.0707025264985331,6514,0,1,1,B,1,0.0,2060.7936,2060.7936
64,68964.85,4,597.0,0.352,0.98,1,15526.14,60,24.62,Partner,Debt Consolidation,1,0.7613843907993396,18005,0,0,0,A,0,9315.684,1863.1367999999998,0.0
56,48980.74,11,725.0,0.442,0.174,0,5253.83,60,5.0,Partner,Personal Loan,1,0.1591076996130205,6048,0,0,1,B,1,3152.298,630.4596,-2521.8383999999996
44,70853.83,13,756.0,0.382,0.567,0,12328.97,36,5.0,Online,Auto Refi,0,0.1069913013637357,11196,0,1,1,A,1,0.0,1479.4763999999998,1479.4763999999998
27,50499.91,0,761.0,0.211,0.557,0,13131.92,36,8.0,Online,Auto Refi,0,0.1851766595134441,9685,1,0,0,A,0,0.0,1575.8304,0.0
41,68455.56,4,681.0,0.487,0.311,0,10709.55,60,6.27,Online,Auto Refi,0,0.2662687723120939,6289,0,0,0,A,0,0.0,1285.146,0.0
42,64704.52,9,683.0,0.301,0.166,0,12581.65,60,5.0,Online,Personal Loan,0,0.1456175698727198,4612,0,1,1,B,1,0.0,1509.798,1509.798
32,39227.76,21,536.0,0.276,0.658,0,23566.14,36,21.74,Branch,Personal Loan,0,0.6341508124808014,6445,0,0,0,A,0,0.0,2827.9368,0.0
45,88279.36,4,684.0,0.418,0.333,0,17364.9,36,5.21,Online,Auto Refi,1,0.1938614366324053,4026,0,0,0,B,0,10418.94,2083.788,0.0
41,70914.0,11,646.0,0.327,0.491,0,30744.19,36,8.35,Online,Debt Consolidation,0,0.3133712875761657,11522,0,1,0,B,0,0.0,3689.3027999999995,0.0
46,86472.83,6,702.0,0.394,0.552,2,16259.8,36,13.34,Partner,Personal Loan,1,0.4106487535552455,11140,0,0,0,B,0,9755.88,1951.176,0.0
52,59851.86,22,647.0,0.499,0.514,0,3591.96,36,11.87,Online,Auto Refi,0,0.4952022349028892,720,0,0,0,B,0,0.0,431.0352,0.0
48,75569.84,2,759.0,0.383,0.735,0,4828.78,36,5.0,Online,Auto Refi,0,0.1138009802441962,15167,0,1,1,B,1,0.0,579.4535999999999,579.4535999999999
39,62589.94,11,771.0,0.376,0.402,0,21287.84,60,5.0,Branch,Personal Loan,0,0.0873450416987803,6106,0,1,1,B,1,0.0,2554.5407999999998,2554.5407999999998
43,80924.09,5,689.0,0.641,0.545,1,33853.65,36,15.12,Partner,Debt Consolidation,1,0.743495408172238,6061,0,0,0,B,0,20312.19,4062.438,0.0
69,74171.54,13,745.0,0.199,0.106,0,11607.45,36,5.0,Online,Debt Consolidation,0,0.078956502809091,16596,0,1,1,B,1,0.0,1392.894,1392.894
45,72365.04,8,724.0,0.144,0.465,0,8077.14,60,5.0,Online,Auto Refi,0,0.1200383748599377,3254,0,1,1,B,1,0.0,969.2568,969.2568
27,42428.45,10,661.0,0.313,0.4,2,14890.75,36,14.57,Online,Auto Refi,0,0.4268109389122223,17502,0,0,0,A,0,0.0,1786.8899999999999,0.0
31,20000.0,5,573.0,0.059,0.512,0,17514.03,36,11.07,Online,Personal Loan,0,0.3515247947158855,5618,0,0,0,A,0,0.0,2101.6836,0.0
44,86373.37,9,652.0,0.299,0.343,0,3490.44,36,6.05,Online,Debt Consolidation,0,0.2022635833868734,10842,0,1,0,A,1,0.0,418.8528,418.8528
63,50130.95,23,830.0,0.05,0.303,1,19390.98,60,5.0,Branch,Auto Refi,0,0.1025902913711915,17585,0,1,1,A,1,0.0,2326.9175999999998,2326.9175999999998
46,65173.76,18,760.0,0.289,0.34,0,23036.68,36,5.0,Online,Auto Refi,0,0.076512942638808,11015,0,1,1,A,1,0.0,2764.4016,2764.4016
62,45808.56,7,594.0,0.317,0.44,0,19486.35,36,13.19,Branch,Debt Consolidation,0,0.4377131967583139,6949,0,0,0,B,0,0.0,2338.3619999999996,0.0
26,44244.94,21,668.0,0.359,0.384,0,23937.67,36,6.03,Branch,Auto Refi,0,0.2100574866370741,172,0,1,0,B,0,0.0,2872.5204,0.0
51,37218.15,19,709.0,0.206,0.545,0,20470.18,36,5.0,Online,Personal Loan,0,0.1486874698713731,9160,0,1,1,B,1,0.0,2456.4216,2456.4216
44,69405.94,2,783.0,0.443,0.404,0,16202.04,36,5.0,Branch,Personal Loan,0,0.0829765562499384,11399,0,0,1,B,1,0.0,1944.2448,1944.2448
45,51047.59,23,815.0,0.448,0.801,3,21484.46,36,9.33,Online,Auto Refi,0,0.4592293175460211,2412,0,0,0,B,0,0.0,2578.1351999999997,0.0
54,66144.31,22,611.0,0.499,0.433,0,9771.65,60,15.11,Online,Auto Refi,1,0.5454715055121888,835,0,0,0,B,0,5862.99,1172.598,0.0
49,62699.77,6,594.0,0.277,0.56,0,15988.11,60,13.75,Online,Debt Consolidation,0,0.4332173132806696,11740,0,0,0,B,0,0.0,1918.5732,0.0
55,84057.78,7,593.0,0.268,0.276,0,8614.68,36,10.47,Online,Personal Loan,1,0.3227794440808607,18506,0,0,0,A,0,5168.808,1033.7616,0.0
34,94631.79,19,674.0,0.378,0.428,3,20469.32,36,19.76,Online,Debt Consolidation,1,0.6113659505355912,15863,0,0,0,A,0,12281.591999999999,2456.3183999999997,0.0
58,67466.27,11,824.0,0.49,0.339,0,9008.57,60,5.0,Online,Auto Refi,0,0.0757845092291276,15343,0,0,1,A,0,0.0,1081.0284,0.0
22,87933.38,8,745.0,0.503,0.81,0,2512.09,36,5.33,Online,Personal Loan,0,0.124893089281651,7508,0,0,1,A,0,0.0,301.4508,0.0
53,54805.95,23,717.0,0.235,0.336,0,12322.59,36,5.0,Partner,Auto Refi,0,0.1412088368871308,13857,0,1,1,B,1,0.0,1478.7108,1478.7108
44,52834.16,14,739.0,0.272,0.508,0,2545.8,60,5.0,Online,Personal Loan,0,0.0823933160333438,5728,0,1,1,B,1,0.0,305.49600000000004,305.49600000000004
32,75983.6,9,664.0,0.427,0.807,1,18064.01,36,16.57,Branch,Debt Consolidation,0,0.5008964363303866,5278,0,0,0,B,0,0.0,2167.6811999999995,0.0
55,72601.08,17,681.0,0.178,0.605,0,18108.63,36,5.0,Online,Auto Refi,0,0.1530788273664066,4419,0,1,1,A,1,0.0,2173.0356,2173.0356
46,81231.3,19,769.0,0.271,0.461,0,19699.53,36,5.0,Branch,Auto Refi,0,0.0770053091442795,1219,0,1,1,B,1,0.0,2363.9435999999996,2363.9435999999996
40,32267.24,5,563.0,0.439,0.034,0,18860.12,36,14.73,Branch,Debt Consolidation,1,0.352278562437947,14136,0,0,0,B,0,11316.071999999998,2263.2144,0.0
39,60209.68,22,762.0,0.277,0.431,0,18737.71,36,5.0,Partner,Debt Consolidation,0,0.0845898581565451,11290,0,1,1,B,1,0.0,2248.5251999999996,2248.5251999999996
52,55494.34,11,658.0,0.428,0.674,0,21244.68,36,10.95,Online,Personal Loan,1,0.3536881214295388,2765,0,0,0,A,0,12746.807999999999,2549.3615999999997,0.0
25,40069.97,24,718.0,0.427,0.431,0,13574.43,36,5.0,Branch,Debt Consolidation,0,0.1591215552846502,6312,0,0,1,B,1,0.0,1628.9316,1628.9316
56,57552.54,24,733.0,0.425,0.444,0,26747.36,60,5.0,Branch,Debt Consolidation,0,0.1223572650375117,11863,0,0,1,A,0,0.0,3209.6832,0.0
29,43094.8,18,696.0,0.75,0.21,0,25788.28,60,8.34,Online,Personal Loan,0,0.2386310928158358,18675,0,0,0,A,0,0.0,3094.5935999999997,0.0
37,92031.04,20,615.0,0.2,0.611,0,12692.56,36,10.36,Online,Auto Refi,0,0.3168614851244384,7322,0,0,0,A,0,0.0,1523.1072,0.0
29,78391.32,7,746.0,0.383,0.237,1,19476.67,60,5.0,Online,Debt Consolidation,1,0.1394121199892061,12364,0,1,1,A,1,11686.001999999999,2337.2003999999997,-9348.801599999999
26,38997.11,21,643.0,0.174,0.376,0,20061.74,36,5.2,Partner,Debt Consolidation,1,0.1814407727635465,17021,0,1,0,B,0,12037.044,2407.4088,0.0
29,20000.0,17,587.0,0.4,0.204,0,19316.07,36,13.05,Branch,Auto Refi,0,0.4044399535016711,11170,0,0,0,A,0,0.0,2317.9284,0.0
69,115131.0,1,643.0,0.229,0.703,0,24969.92,36,9.02,Online,Auto Refi,0,0.3913744037913704,7771,0,1,0,A,1,0.0,2996.3903999999998,2996.3903999999998
67,45040.67,20,674.0,0.279,0.509,1,23058.06,60,9.03,Online,Personal Loan,0,0.3000671873160735,7258,0,1,0,B,0,0.0,2766.9672,0.0
59,61990.31,0,713.0,0.485,0.704,2,6258.93,36,15.8,Branch,Personal Loan,0,0.4716738158245553,15267,0,0,0,B,0,0.0,751.0716,0.0
44,78139.16,12,597.0,0.306,0.818,1,15959.35,36,22.05,Online,Personal Loan,0,0.7328237145094902,12653,0,0,0,A,0,0.0,1915.122,0.0
52,69365.2,4,603.0,0.326,0.448,0,16729.41,60,12.49,Online,Auto Refi,0,0.446766922589474,12110,0,0,0,B,0,0.0,2007.5292,0.0
51,41766.02,12,796.0,0.282,0.805,1,7546.0,60,5.0,Online,Debt Consolidation,0,0.1159294832376593,11298,0,1,1,A,1,0.0,905.52,905.52
54,56004.52,19,759.0,0.308,0.279,0,14900.37,36,5.0,Online,Auto Refi,0,0.0954973939289092,7653,0,1,1,A,1,0.0,1788.0444,1788.0444
48,96001.18,24,623.0,0.419,0.403,0,22926.28,36,11.64,Partner,Personal Loan,1,0.4924012604153547,3372,0,0,0,A,0,13755.767999999998,2751.1535999999996,0.0
50,31605.8,24,616.0,0.575,0.288,0,15245.22,36,14.41,Branch,Personal Loan,0,0.5229291991888473,2474,0,0,0,A,0,0.0,1829.4263999999998,0.0
55,45019.61,10,742.0,0.174,0.238,0,16658.72,60,5.0,Online,Auto Refi,0,0.0965007461201652,14070,0,1,1,B,1,0.0,1999.0464000000002,1999.0464000000002
50,48191.18,9,714.0,0.49,0.46,0,19331.93,36,5.0,Online,Auto Refi,1,0.1813117412277005,19127,0,0,0,A,0,11599.158,2319.8316,0.0
22,29581.47,5,563.0,0.562,0.574,1,16454.0,36,25.0,Online,Debt Consolidation,1,0.8087104046971276,2212,0,0,0,B,0,9872.4,1974.48,0.0
43,73798.09,7,566.0,0.188,0.024,0,11589.24,36,9.18,Online,Personal Loan,1,0.2946347467496245,1529,0,0,0,B,0,6953.544,1390.7087999999999,0.0
58,62165.06,19,810.0,0.433,0.292,0,24266.41,36,5.0,Online,Debt Consolidation,0,0.0673659810070691,4236,0,0,1,B,1,0.0,2911.9692,2911.9692
23,50892.51,13,742.0,0.152,0.416,0,16191.05,60,5.0,Branch,Personal Loan,0,0.1013887342914252,17178,0,1,1,B,1,0.0,1942.926,1942.926
24,40312.78,15,733.0,0.346,0.42,0,18878.79,60,5.0,Online,Personal Loan,0,0.1049772348553996,16191,0,1,1,A,1,0.0,2265.4548,2265.4548
53,30322.32,17,656.0,0.356,0.524,1,20819.66,60,12.62,Partner,Debt Consolidation,0,0.4258716203686827,9719,0,1,0,B,0,0.0,2498.3592,0.0
56,52103.27,2,605.0,0.335,0.163,0,14523.81,36,9.39,Branch,Personal Loan,0,0.3165528047401661,6269,0,0,0,A,0,0.0,1742.8572,0.0
60,20000.0,2,654.0,0.508,0.653,0,12460.32,36,12.8,Online,Debt Consolidation,1,0.4395430869609864,6906,0,0,0,B,0,7476.191999999999,1495.2384,0.0
23,46646.52,18,591.0,0.144,0.36,0,15489.12,36,9.21,Online,Auto Refi,0,0.2754047109555845,3368,0,0,0,B,0,0.0,1858.6944,0.0
65,86746.35,6,685.0,0.174,0.621,2,14441.34,36,11.45,Online,Personal Loan,0,0.3313021632395867,13170,0,0,0,A,0,0.0,1732.9608,0.0
53,40386.32,6,717.0,0.21,0.462,1,7470.39,36,5.0,Online,Debt Consolidation,0,0.1732033894214488,1140,0,1,1,A,1,0.0,896.4468,896.4468
62,41462.09,8,657.0,0.39,0.419,0,9790.96,60,7.77,Online,Personal Loan,0,0.2897058038205862,1737,0,1,0,A,1,0.0,1174.9152,1174.9152
41,88945.08,23,583.0,0.508,0.478,0,25162.75,36,19.12,Online,Personal Loan,1,0.6077370831882111,10969,0,0,0,B,0,15097.65,3019.5299999999997,0.0
55,52677.76,13,741.0,0.412,0.663,1,15259.91,60,6.55,Online,Personal Loan,1,0.2187932160263649,9367,0,0,0,B,0,9155.946,1831.1892,0.0
39,56928.52,22,687.0,0.237,0.33,0,14144.39,60,5.0,Online,Personal Loan,1,0.1454866347799289,10270,0,1,1,A,1,8486.634,1697.3267999999998,-6789.3072
51,63580.77,4,723.0,0.454,0.787,0,9222.6,36,6.25,Online,Auto Refi,0,0.2237154322397999,1771,0,0,0,A,0,0.0,1106.712,0.0
25,43031.63,14,718.0,0.162,0.563,0,15567.71,36,11.54,Online,Debt Consolidation,1,0.3388017169371887,15587,1,0,0,A,0,9340.625999999998,1868.1251999999997,0.0
27,33337.55,23,637.0,0.269,0.302,0,9759.09,60,6.5,Branch,Debt Consolidation,0,0.2168660876018895,2353,0,0,0,A,0,0.0,1171.0908,0.0
37,27074.46,10,742.0,0.194,0.506,1,10396.0,36,5.0,Branch,Personal Loan,0,0.140489896515883,16292,0,1,1,B,1,0.0,1247.52,1247.52
49,77499.18,5,655.0,0.261,0.26,0,21881.73,36,17.51,Online,Debt Consolidation,0,0.5343648033408243,8582,1,0,0,A,0,0.0,2625.8075999999996,0.0
